"","evap_factor","sal","pH_out","pCO2_out","DIC_out","Alk_out","Omega_arag_out","Na_out","Ca_out","Mg_out","K_out","Cl_out","SO4_out"
"71",0.65,56.9230769230769,8.14614047986796,0.000416868468095719,3.06298317346407,3.66152547671,9.37809689375642,766.151129160348,15.384560826513,85.841334384561,21.5383851571182,921.53519350813,46.9844466184433
"72",0.645,57.3643410852713,8.14780910942427,0.000416868468095716,3.08275068088502,3.68990892596872,9.51202306785465,772.090187030424,15.5038190166752,86.5045914204059,21.7053466233453,928.678759098843,47.348661133748
"73",0.64,57.8125,8.14948870154106,0.000416868468095719,3.10278214162006,3.71873585626732,9.64876110629285,778.122040513116,15.6249405725526,87.1781826056254,21.8749168015735,935.933940295896,47.7185663679458
"74",0.635,58.2677165354331,8.15117942325611,0.000416868468095719,3.12308303137551,3.74801674324002,9.7883905323277,784.248881568773,15.7479695094131,87.8623514189995,22.0471573131783,943.303373613845,48.0942967436651
"75",0.63,58.7301587301587,8.15288144553079,0.000416868468095723,3.14365898254908,3.77776239507002,9.93099373856749,790.472971741575,15.8729512397907,88.5573490486263,22.2221317357069,950.789779263461,48.4759909507836
"76",0.625,59.2,8.15459494336659,0.000416868468095719,3.16451579000648,3.80798396579061,10.0766561140238,796.796644942789,15.9999326293733,89.2634346994367,22.3999056811226,958.395964499459,48.8637921171125
"77",0.62,59.6774193548387,8.15632009592552,0.000416868468095719,3.18565941712176,3.83869296923164,10.2254661778651,803.222310368692,16.1289620555963,89.9808759155452,22.5805468778347,966.124827130213,49.2578479873387
"78",0.615,60.1626016260163,8.1580570866542,0.000416868468095719,3.20709600209263,3.86990129364422,10.3775157202722,809.752455560834,16.2600894690931,90.7099489182749,22.7641252567303,973.979359198674,49.6583111106969
"79",0.61,60.655737704918,8.15980610341188,0.000416868468095719,3.22883186454673,3.90162121704393,10.532899950834,816.389649616799,16.3933664581687,91.4509389607575,22.9507130414361,981.962650844302,50.0653390378697
"80",0.605,61.1570247933884,8.16156733860288,0.000416868468095719,3.25087351245914,3.93386542331968,10.6917176549783,823.136546560159,16.5288463164691,92.2041407000564,23.1403848430567,990.077894356497,50.4790945276519
"81",0.6,61.6666666666667,8.16334098931258,0.000416868468095723,3.27322764938913,3.9666470191405,10.8540713588915,829.99588887894,16.666584114035,92.9698585878415,23.3332177596489,998.328388430694,50.8997457639472
